https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-02-22,,Springer,,,Springer
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-02-22,,Vilvalle,,,Vilvalle
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-03-01,,Dejon fils,,,Dejon fils
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-03-01,,Dejon pere,,,Dejon pere
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-03-01,Joseph ,Louvois,,Joseph ,Louvois
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-03-01,,Van Den Plas,,,Van Den Plas
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-03-01,,Vilvalle,,,Vilvalle
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-03-19,,Decamp,,,De Camp
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-03-19,,De Maeck,,G. ,De Maeck
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-03-19,,Pinchar,,,Pinchar
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-03-19,,Van de Plas,,,Van Den Plas
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-03-19,,Van Roy,,,Van Roij
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-03-19,,Vilvalle,,,Vilvalle
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-03-29,,De Camp,,,De Camp
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-03-29,,Joly,,,Joly
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-03-29,,Michels,,,Michels
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-03-29,,Pinchar,,,Pinchar
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-03-29,,Villeval,,,Vilvalle
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-04-19,,Cautermans,,,Cautermans
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-04-19,,Demaeck,,F. J. ,Demaeck
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-04-19,,Lemaire,,,Lemaire
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-04-19,,Mago,,J.J. ,Mago
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-04-19,,Michels,,,Michels
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-04-19,,Preherbu,,J.B. ,Preherbu
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-04-19,,Van Soust,,Guillaume ,Van Soust
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-04-26,,Cautermans,,,Cautermans
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-04-26,,Michels,,,Michels
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-03,,Masson,,P.J. ,Marlier
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-17,,Augarde,,,Augarde
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-17,,Burger,,Laurent,Burger
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-17,,Canni,,J.B.,Canni
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-17,,Demaeck,,F. J. ,Demaeck
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-17,,Ferra,,,Ferra
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-17,,Manche aîné,,,Manche aîné
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-17,,Marlier,,P.J. ,Marlier
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-17,Pierre Joseph,Masson,commissions de bureau,Pierre Joseph,Masson
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-17,,Puraije,,J.N.J. ,Puraije
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-17,,Smets,,,Smets
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-17,,Timmermans,,J.J. ,Timmermans
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-17,,Van Meerbeeck,,,Van Meerbeeck
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-17,,Verreijcken,,,Verreijcken
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-17,,Vilvalle,,,Vilvalle
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-17,,Voordekker,,J. ,Voordekkers
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-05-17,,Wittebert,,,Wittebort
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-06-07,,Augarde,,,Augarde
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-06-07,Francois,Gallemars,,Francois,Gallemars
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-06-07,,Mabiels,,,Mabeels
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-06-07,,Voordekker,,J. ,Voordekkers
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-06-28,,Van Soust,,Guillaume ,Van Soust
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-07-12,Antoine,Spinnaek,,Antoine,Spinnaek
https://www.zotero.org/groups/2707622/items/LZRI8F3G,1821-07-12,,Van Kalken,,,Van Kalcken
